message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Morning Morning family  tamuka kare kasi chando kuno maone chasimuka wena mukuruwangu kkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Chando chinisimbisa,True,unknown,greeting,[],False,[],False,[],False,chitchat
Good Morning,True,positive,general,[],False,[],False,[],False,chitchat
Morning morning Tamuka munyasha dzamwari,True,unknown,religion,[],False,[],False,[],False,chitchat
Muzita raMamboJesu good morning mose zvenyu muswere munyasha dzake mukwazise vamwe ikoko,True,unknown,general,[],False,[],False,[],False,chitchat
TrueMay Her Soul continue to Rest PeacefullySweet Soul,True,neutral,general,[],False,[],False,"['her', 'to']",True,chitchat
Lovelythanks Dear,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks Tendai,True,unknown,general,[],False,[],False,['tendai'],True,chitchat
All is well Amaiwemunhu,True,unknown,general,[],False,[],False,['is'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
SourceTete Juliana Princess  Sabarauta ne Mukarakate,True,unknown,general,[],False,[],False,['ne'],True,chitchat
True,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Morning Morning family,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ameeen,True,unknown,general,[],False,[],False,[],False,chitchat
Amen Amen,True,unknown,religion,[],False,[],False,[],False,religion
Maswera sei hama,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,chitchat
httpsyoutubeZBQCGXosiDVOlaFWWrMEyheOG,True,neutral,general,[],False,[],False,[],False,chitchat
Family family how are you,True,neutral,general,[],False,[],False,[],False,chitchat
Murehwa  Murhwakwabhora hwiibodo,True,unknown,general,[],False,[],False,['murhwakwabhora'],True,chitchat
Mkanya Mkanyamaoko maoko uko,True,unknown,general,[],False,[],False,[],False,chitchat
Tatomuka Makwiramiti,True,unknown,general,[],False,[],False,[],False,chitchat
Makadiiko mhanduwebasa mangwananiwakadaro vaMukuruwangu,True,unknown,greeting,[],False,[],False,[],False,chitchat
Ichokwadi,True,unknown,general,[],False,[],False,[],False,chitchat
Morning Morning vakweguru uko,True,unknown,general,[],False,[],False,[],False,chitchat
You snoozeyou loose,True,unknown,general,[],False,[],False,[],False,chitchat
VaNhambura vairapa here chokwadi makavaona imi,True,unknown,general,[],False,[],False,[],False,chitchat
Verily Verily truly  trulyI bear testamentndakawaonapamwe na Amai Benjkana Sekuru Andrew,True,unknown,religion,[],False,[],False,['na'],True,chitchat
Ndisingazoziva hangu kuti TSIKIDZI dzatekeshera idzi bedbugs Waidzipedza here,True,unknown,general,[],False,[],False,[],False,chitchat
Ai renderpest inda dzakapedza Warozvi idzo dzai rumauntil the coming in of Penicillin  medicine,True,unknown,general,[],False,[],False,"['ai', 'inda', 'in', 'of']",True,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Good  morning  family,True,positive,general,[],False,[],False,[],False,chitchat
Mangwanani,True,unknown,greeting,"[{'term': 'mangwanani', 'meaning': 'Good morning', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Mangwanani Akanaka,True,unknown,greeting,"[{'term': 'mangwanani', 'meaning': 'Good morning', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Good morning family,True,positive,general,[],False,[],False,[],False,chitchat
Morning Morning family,True,neutral,general,[],False,[],False,[],False,chitchat
Morning family mamuka sei  Move ne good Sunday,True,positive,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['sei', 'ne']",True,chitchat
Mornings Mornings family,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Good moning family,True,positive,general,[],False,[],False,[],False,chitchat
A very good morning family  makakosha kwandiri,True,unknown,general,[],False,[],False,['a'],True,chitchat
Good morning family muswere munyasha hama,True,positive,general,[],False,[],False,[],False,chitchat
Morning family mamuka sei mese nemhuri,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['sei'],True,chitchat
BUSINESSMAN THREATENS TO KILL ESTRANGED WIFE,True,unknown,general,[],False,[],False,['to'],True,chitchat
Passion of love,True,positive,general,[],False,[],False,['of'],True,chitchat
Kkkkkkk misadaro,True,unknown,general,[],False,[],False,[],False,chitchat
It is so Sad  not good to solve issues with violence particularly towards women Learnt that they had a fall out in  Weird  So why bother now  Anyway its between the two birds  and no Violence and seek resolution Madzisekuru Woye NeVazukuru,True,negative,greeting,[],False,[],False,"['it', 'is', 'so', 'to', 'a', 'in', 'so', 'and', 'and']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Wake WakeHope hazina ndima,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Morning morning Hama mose kwamuri,True,unknown,general,[],False,[],False,[],False,chitchat
Morning hama,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning family,True,positive,general,[],False,[],False,[],False,chitchat
Chokwadi Action Action Mabasa,True,neutral,general,[],False,[],False,[],False,chitchat
Ndiri kukumbirawo rubatsiro  ndine mkomana webasa andaka tsvaga kuti andi chengetere pamba pangu kumusha  ndaimutambirisa  pamwedzi ndakazoenda kumusha pa HOLIDAY ye Easter yese ndakasvika ndikawana zvipfuyo zvangu zvakakwana asi chakandirwadza akarima domasi se domasi pamazuva ese andanga ndiripo aibata at least  or More pazuva vanhu vachiuya vachitenga nekusiya mari Aitorova ma Kots ini ndichinwa Nyati chaiyo Plus akavaka chirugwi chatova ne mbudzi  dzake        Saka mubvunzo wangu uri kuti ndomuti apote achindipawo mari here yekurima kwaari kuita  nekuti shuwa iye osvuura ma qots Zambezi futi ini ndichimwa Super     zvinoitawo here kuti achengetere mbudzi dzake pamba pangu Ndatenda,True,unknown,finance,[],False,[],False,"['ndaimutambirisa', 'pa', 'ye', 'se', 'at', 'ma', 'ne', 'uri', 'kuita', 'ma']",True,help_request
You know what I think He is a good hardworking person He should be allowed to do what he can and maintain the heritage Looks like to me he wanted land and did not have it So its time for him to grow might be time to support him with inputs and he can prosper you and him together Musha Uyu now looking good please be kind Negotiate with focus,True,positive,greeting,[],False,[],False,"['i', 'he', 'is', 'a', 'he', 'be', 'to', 'do', 'he', 'and', 'to', 'me', 'he', 'and', 'it', 'so', 'him', 'to', 'be', 'to', 'him', 'and', 'he', 'and', 'him', 'be']",True,chitchat
Usamupe salary as he is stealing from you He is running personal errands during company time You should also share in the ratio  the proceeds from sales as he is using your resources  too Haafanire kunwira mubar munonwira boss achiti tohusvuura maboss akati vavava Haafanire kunwa Zambezi Lite but GondoEagle Lager Kana asingade ngaarove pasi,True,neutral,greeting,[],False,[],False,"['as', 'he', 'is', 'he', 'is', 'in', 'as', 'he', 'is']",True,chitchat
Kkkkkkk ah a big no Mrewa ngatisumudzei vamwe vanhu  what is us these days kana arikuchengeta musha zvakanaka whats bad there,True,unknown,general,[],False,[],False,"['ah', 'a', 'big', 'is', 'us']",True,chitchat
Kkkkkk haafanirwe kumwira mu bar munomwira boss uye Zambezi  hey apopakaoma zvichiriko here zvinhu zvakadaro makore ano  years after independence  kkkkk,True,unknown,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,"['mu', 'independence']",True,chitchat
Mubvunzo ndeuyu,True,unknown,general,[],False,[],False,[],False,chitchat
years of independence on dependency xxxx,True,neutral,general,[],False,[],False,"['of', 'independence', 'on', 'dependency']",True,chitchat
Nyaya yakadai irimo muBible Pane anoiziva here yaSekuru nemuzukuru This message was edited,True,unknown,greeting,[],False,[],False,[],False,news
Not just the biblealthough  good reference,True,positive,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Sekuru ne Muzukuru,True,unknown,general,[],False,[],False,['ne'],True,chitchat
Ndikatopinda mubar anotonditsvagira pekugara Ototi muri kunwei mutungamiri wangu BOSSISHE Ototenga  obva aenda kumba kubasa kunochengeta,True,unknown,general,[],False,[],False,['muri'],True,chitchat
Kana ndatofarisa anonwa hake ndisipo kwete ndiripo,True,unknown,general,[],False,[],False,[],False,chitchat
Sekuru  Branch Manager Makwiramiti,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkk haaa Gono Do u remember Joki back then wen we were doing construction kuDebyshire Imagine achirova Zambezi Lite ini neNyathi,True,neutral,greeting,[],False,[],False,"['do', 'u']",True,chitchat
Least Cost Construction Pvt Ltd,True,negative,general,[],False,[],False,[],False,chitchat
UncleUnclerevisitation and reminiscing Sekuru,True,neutral,general,[],False,[],False,['and'],True,chitchat
That is the true nature of man yandanga ndichiburitsa apo Just wanted to provoke your minds Its good to note most of us are shifting from the past and have a sense of uplifting the less privilidged Swerai muNyasha hama dzangu kwese kwamuri kumativi mana eNyika Ishe ngaakudzwe arumbidzwe anamatwe nekusingaperi,True,positive,greeting,[],False,[],False,"['is', 'of', 'man', 'to', 'to', 'of', 'us', 'and', 'a', 'of', 'mana']",True,chitchat
Yaahgood that we now take recognisence of human personal development If you fail to develop another human being then the past is recklessly haunting you at a  wrong time dimension,True,negative,general,[],False,[],False,"['of', 'if', 'to', 'is', 'at', 'a']",True,chitchat
HAPPY BIRTHDAY SEKURU MARTIN mwanavangu iyeye,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Happy birthdayMudhara,True,unknown,general,[],False,[],False,['birthdaymudhara'],True,chitchat
Songs and  Dances,True,neutral,general,[],False,[],False,['and'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Happy Happy birthday Mkanya,True,unknown,general,[],False,[],False,[],False,chitchat
Wana MkanyaBranch Managers sure,True,unknown,general,[],False,[],False,[],False,chitchat
Vane ma pic vaturikeiwo pachikomo apo,True,unknown,greeting,[],False,[],False,['ma'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
True We blacks dont reflect at all We are so embolded in egocentric phelonies,True,positive,general,[],False,[],False,"['at', 'so', 'in']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Introspection,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Happy Happy birthday father,True,positive,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
AGreat story on the birthday of aGreat man,True,neutral,general,[],False,[],False,"['on', 'of', 'man']",True,chitchat
Happy birthday to you mudhara,True,unknown,general,[],False,"[{'term': 'mudhara', 'meaning': 'elder / father', 'category': 'person', 'tone': 'respectful', 'part_of_speech': 'noun', 'variant_of': None}]",True,"['to', 'mudhara']",True,chitchat
Thank you thank you family for the birthday messages Ndine mufaro zvikuru nekuda kwenyu,True,neutral,general,[],False,[],False,[],False,chitchat
Ose Machena MkanyaChinamhoraPfumojenaGudo guru,True,unknown,greeting,[],False,[],False,[],False,chitchat
Asi kana ndirini ndichatarira kuna Jehovha ndichamirira Mwari woruponeso rwangu Mwari wangu uchandinzwa,True,unknown,religion,[],False,[],False,[],False,chitchat
Africa isthe rhythm of resilience,True,neutral,general,[],False,[],False,['of'],True,chitchat
Family family greetings Have a blissful Sunday,True,neutral,general,[],False,[],False,['a'],True,chitchat
Yaah lets pray for Zimbabwe our African nation,True,neutral,religion,[],False,[],False,[],False,chitchat
I oncurLets put our  heads and hearts together and build the Africa we want,True,neutral,general,[],False,[],False,"['i', 'and', 'and']",True,chitchat
I concur,True,unknown,general,[],False,[],False,['i'],True,chitchat
TrueI agree,True,neutral,general,[],False,[],False,[],False,chitchat
Zimbabwe needs old age to revamp Not these younger generations They have their own lifestyles,True,positive,greeting,[],False,[],False,['to'],True,chitchat
With all due respect I dont  agreeEngineer  B Masoka,True,negative,general,[],False,[],False,"['i', 'b']",True,gratitude
Inbox,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Tendai Mukarakate What age do you think can fix that Dont forget that most of these younger generations are always involved in dangerous drugs Vakavhurika here to even see what is hitting them,True,neutral,greeting,[],False,[],False,"['tendai', 'do', 'of', 'in', 'to', 'is']",True,chitchat
My learned Advocate I present beforethee,True,neutral,general,[],False,[],False,['i'],True,chitchat
