message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
What they dont know is these days boiz rangwara kugara ku gate oamusangano haisi nyaya yekuti ndiri kukuona totaura maya uts because dakuona kuti unobatika kwese kwese here handimbofe ndakayuya kwauri kana everytime pandoenda ku gate tosangana maya,True,unknown,greeting,[],False,"[{'term': 'maya', 'meaning': 'no', 'category': 'response', 'tone': 'dismissive', 'part_of_speech': 'interjection', 'variant_of': 'mela'}, {'term': 'maya', 'meaning': 'no', 'category': 'response', 'tone': 'dismissive', 'part_of_speech': 'interjection', 'variant_of': 'mela'}]",True,"['is', 'ku', 'maya', 'ku', 'maya']",True,news
Ini I dont think kuti munhu anoto planner kuti ndikuda kudanana nevanhu   wemuchurchhapana asingade kuchengetedxa reputation yake asi kungoti maybe wakomana wacho mukudananawo nawo musati makuda kuroora,True,unknown,greeting,[],False,[],False,['i'],True,help_request
Haa kaa church kedu kakazonyanya kuitawo kadiki ndati kana iri nyaya yako munhu inofamba kani  apa yekunyeba futi,True,unknown,general,[],False,[],False,['apa'],True,news
Ndaverenga verse yamatumirarega ndipe mamwe machinda soo,True,unknown,greeting,[],False,[],False,[],False,religion
nyaya yekuzvifadza haidiwe zvachose kana yekufadzana musiri mudzimba,True,unknown,general,[],False,[],False,[],False,news
Ndakapuhwa list ye k saka ndabuda hura ndiripa k pakushota k haisi nyaya yekuti chiii kana kuti chiii kubatsira mangwana ndiwe,True,unknown,greeting,[],False,[],False,"['ye', 'k', 'k', 'k']",True,news
Nyaya iyi inondinetsamwana anodanana neumwe how Relationship igadziriro yezvichauya and haungagone kugara nguva refu muri mese ropa redu ropisira zvivi iri unokaruka washamwaridza,True,unknown,religion,[],False,[],False,"['and', 'muri']",True,news
Ukubatanidza nyaya,True,unknown,general,[],False,[],False,[],False,news
Imwe nyaya iyi,True,unknown,general,[],False,[],False,[],False,news
Kkkkkkk zvese tinazvo and taiti Tikasvika  tenge tane zvese asi now atova  kkkkk tiripo,True,unknown,greeting,"[{'term': 'tiripo', 'meaning': 'We’re good (response)', 'context': 'response', 'tone': 'neutral', 'variant_of': None}]",True,[],False,['and'],True,greeting
Hanzi siyana hupombwe sekuru vangu,True,unknown,general,[],False,[],False,[],False,news
Hahaa nyaya yekupomba ihombe hayo asi ndisu tinoda kuyirerutsa hedu,True,unknown,general,[],False,[],False,[],False,news
Patsanura tinzwe nyaya yako,True,unknown,general,[],False,[],False,[],False,news
Nyaya yekuchiwa iyiii hatiisiyei gys,True,unknown,greeting,[],False,[],False,[],False,news
Hanzi zvikafamba,True,unknown,general,[],False,[],False,[],False,news
Chisiyayi  nyaya iyi weduwe akutochema uyu,True,unknown,greeting,[],False,[],False,[],False,news
ahh baba Dai zvakadaro hpna anopinda denga coz munhu wese arikuona,True,unknown,general,[],False,[],False,['denga'],True,religion
Kkkkkkkkkkk  zvakaoma hazvo batisawo mwana uyu kkkkkk,True,unknown,general,[],False,[],False,[],False,complaint
wataura nyaya yandaimuudza nesunday kkkkkk,True,unknown,general,[],False,[],False,['yandaimuudza'],True,news
Vnhu ivavo ngavaende kumaDM kwemaAdmin votaura madetails avo,True,unknown,general,[],False,[],False,[],False,complaint
Hey ndozvandaita wangu,True,unknown,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,['ndozvandaita'],True,greeting
Its not simple its complicated Ndezvipi zviri easy kuti ndingokupa number ndoti uyu anonzi nhingi anopindira kwakati nekuti ndipe munhu number ndoti taura nauyo ndiye admin,True,unknown,greeting,[],False,[],False,[],False,help_request
Hama nyaya dzimwe munaona kuti haasi Saturn hre awe pakati pnyu,True,unknown,general,[],False,[],False,[],False,news
Hanzi tsiuray kwete kupa mhosva,True,unknown,general,[],False,[],False,[],False,news
Saka nyaya iri pakuti maAdmin hawasi kuita zvawanofanira kuita hre,True,unknown,general,[],False,[],False,"['kuita', 'kuita']",True,news
Ko kana achinge apihwa zita remunhu kereke yaanopindira  mufundisi wake chimwe chinenge chichidiwa fty chii,True,unknown,greeting,[],False,[],False,['ko'],True,religion
Maswera cy  hama munashe,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,greeting
Hant unoona nyaya yacho,True,unknown,general,[],False,"[{'term': 'hant', 'meaning': 'okay? / right?', 'category': 'expression', 'tone': 'casual', 'part_of_speech': 'interjection', 'variant_of': None}]",True,['hant'],True,news
Hama dzashe makadii  mune rugare hr,True,unknown,greeting,"[{'term': 'rugare', 'meaning': 'Peaceful greeting', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,greeting
Maswera seii hama,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,greeting
Kasi mune nyaya here,True,unknown,general,[],False,[],False,[],False,news
Kkkkkk kuvhunduka kkkkk pane nyaya kkkkk vakomana vakunyepa ma location kkkkkk,True,unknown,general,[],False,[],False,['ma'],True,news
Greetings beloved ones stay blessed,True,positive,general,[],False,[],False,[],False,religion
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Maswera cy  group  ndokumbirawo  kuvhunza  chinenge chichirovesa paye pachitova If mandibata ndine mukoma  or musikana wangyy  chiii,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['if'],True,greeting
Kkkkkkk hama dzangy mukundibata mushe hre,True,unknown,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,greeting
Aihwa but takupanana hug yebye bye wotoona patoshata so handichabvumurwe  kupiwa hug nemunhu  wangyy hre,True,unknown,general,[],False,[],False,['so'],True,farewell
Interesting topic ndonzwa ropa kumhanya pachitaurwa nyaya dzakadai idzi,True,unknown,greeting,[],False,[],False,[],False,news
Inin handina kumboti ndikuda kuisa sticker vakakuburitsa ndovapa futi number dzako vokudzorera,True,unknown,general,[],False,[],False,[],False,help_request
Makes sense though munhu anonyatsogaya chaiye Why would you not respect the holy place endai kuma lodge kana zvanyanya,True,neutral,general,[],False,[],False,[],False,gratitude
Mangwanani hama,True,unknown,greeting,"[{'term': 'mangwanani', 'meaning': 'Good morning', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,greeting
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Maswera hama,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,greeting
manheru,True,unknown,greeting,"[{'term': 'manheru', 'meaning': 'Good evening', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,greeting
Ayewa  kaa   manheru  techipedzisa  mabhonzo ese,True,unknown,greeting,"[{'term': 'manheru', 'meaning': 'Good evening', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['mabhonzo'],True,greeting
Wadii,True,unknown,greeting,"[{'term': 'wadii', 'meaning': 'How are you?', 'context': 'start_conversation', 'tone': 'casual', 'variant_of': 'wakadini'}]",True,[],False,[],False,greeting
Kkkk wadii MWANA wamai,True,unknown,greeting,"[{'term': 'wadii', 'meaning': 'How are you?', 'context': 'start_conversation', 'tone': 'casual', 'variant_of': 'wakadini'}]",True,[],False,[],False,greeting
Ok maswera boe hre my sister,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,greeting
Bvisai mbiriso yekare kuti muve bundu idzva sezvamusina kuviriswa Nokuti paseka yedu yakatibayirwa isu ndiKristu,True,unknown,general,[],False,[],False,[],False,religion
Mari,True,unknown,finance,[],False,[],False,[],False,finance
Musi unopera denga nenyika nyama nemweya zvichiparadzana kaa ma kani regai adzimirwe zvotyisa,True,unknown,greeting,[],False,[],False,"['denga', 'ma']",True,religion
ndoona sekuti zvana satan mukati izvi fine mweya mutsvene unogona kuburuka but kwete zvekuita sekuti makatombowa practice dzendimi,True,unknown,general,[],False,[],False,[],False,religion
Haaa zvekunamata zvakaoma,True,unknown,general,[],False,[],False,[],False,complaint
Amen kasingagumi,True,unknown,religion,[],False,[],False,[],False,religion
Haa kana makutodaromakutirasa Mweya umwechete so kana zvikadaidzwa pane zita ra Kristu munofanirwa kutotibatsirawo kana mune zvamunositenderwawo kunzwa nekupatsanura,True,unknown,general,[],False,[],False,"['so', 'ra']",True,religion
Obvious anotenga Data kana iwe usina mari,True,unknown,finance,[],False,[],False,[],False,finance
Pamwe vari kusimbisana kuti mumwe azogara muimba yake zvakanaka Since its marriage and all Ndezve mweya,True,unknown,general,[],False,[],False,['and'],True,religion
Zvakaoma,True,unknown,general,[],False,[],False,[],False,complaint
But vamwe vese vanodudzirana wani Sei kwenyu kusisina vadudziri Hakuna mweya here,True,unknown,general,[],False,[],False,['sei'],True,religion
Zvakaoma okay,True,unknown,general,[],False,[],False,[],False,complaint
Ndikuda kutodzidzawo kwauri iwe ukufunga ndikuita gakava,True,unknown,general,[],False,[],False,[],False,help_request
Kkkk zvakaoma mukoma,True,unknown,general,[],False,[],False,[],False,complaint
Aida kuti vabatsirane kurava nyaya,True,unknown,general,[],False,[],False,[],False,news
Rugare,True,unknown,greeting,"[{'term': 'rugare', 'meaning': 'Peaceful greeting', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,greeting
Kkk  horaiti  ndotenda mweya,True,unknown,general,[],False,[],False,[],False,religion
Bvisai mbiriso yekare kuti muve bundu idzva sezvamusina kuviriswa Nokuti paseka yedu yakatibayirwa isu ndiKristu,True,unknown,general,[],False,[],False,[],False,religion
Buh vakorinde  iyo inoti paseka ndijesu ska tinodya paseka everyday kaa isu,True,unknown,general,[],False,[],False,['ska'],True,religion
Bt jese akadyisa wadzidzi paseka kaa iwee toti waiwa mufananidzo fty hr,True,unknown,general,[],False,[],False,[],False,religion
Lol uchigere kunzwisisa nyaya iyi,True,unknown,greeting,[],False,[],False,[],False,news
Tati isusu komusi wa manheru muchipedza kudya paseka tozokuonai maakutonwa madrink mune munao mubag hre kna kuti,True,unknown,finance,"[{'term': 'manheru', 'meaning': 'Good evening', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['wa', 'mubag']",True,greeting
Tidudzirewo tinzweee pakubva kugezwa qakaitwa tsoka najesu kusvika wachidya paseka taura tinzwee,True,unknown,greeting,[],False,[],False,[],False,religion
Moyo yenyu ngaitende kuzvose zvamaisirwa pamberi penyu kuti mudye,True,unknown,general,[],False,[],False,[],False,romance
Old Testament inezvinhu zvakaitika kubva pakasikwa nyika naMwari kusvika madays before kuzvarwa kwaJesu inechiporofita chekuzvarwa kwaJesu and mararamiro aanozoita after azvarwa and it clarifies nedzimwe nyaya dzeJudgement kumabooks ekupedzesera uko kunana Haggai Malachi and stuff so we can say chiporofita chekuuya kwaJesu panyika in short,True,unknown,religion,[],False,[],False,"['and', 'and', 'it', 'and', 'so', 'say', 'in']",True,news
iye wakati kwanisa kuti tive vashumiri vesungano itsva isati iri yezvakanyorwa asi yoMweya nokuti zvakanyorwa zvinovuraya asi Mweya unopa vupenyu,True,unknown,general,[],False,[],False,[],False,religion
iye wakati kwanisa kuti tive vashumiri vesungano itsva isati iri yezvakanyorwa asi yoMweya nokuti zvakanyorwa zvinovuraya asi Mweya unopa vupenyu,True,unknown,general,[],False,[],False,[],False,religion
Nokuti zvirokwazvo ndinoti kwamuri kusvikira denga napasi zvichipfuvura yota imwe kana tsanga imwe yomurairo hazvingatongopfuvuri zvisati zvaitika zvose,True,unknown,greeting,[],False,[],False,['denga'],True,religion
Kkkk ndipe mavesi  panotiratidza mmutemo wakasara kk,True,unknown,general,[],False,[],False,[],False,help_request
Ndipe zvidimbu izvozvo Ill get it,True,unknown,general,[],False,[],False,['it'],True,help_request
Zvakwana hey umwe anotsva mafuse apa,True,unknown,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,['apa'],True,greeting
Kana uchishaya mari yekutenga tent or kushandira misangano Ko yekuroora uchaiwanepi Uchapihwa futi neKereke,True,unknown,finance,[],False,[],False,['ko'],True,finance
Asi pane wapiwa mari nekereke here mkoma,True,unknown,finance,[],False,[],False,[],False,finance
Zvinobatsireiko kuita ndebvu uchishaya mari yekutenga tent,True,unknown,finance,[],False,[],False,['kuita'],True,finance
Ndikuda kurara kwese,True,unknown,general,[],False,[],False,[],False,help_request
Kkkkkk haasi wekureba uyu here maningipamwe akushaya mari yacho yekutenga,True,unknown,finance,[],False,[],False,[],False,finance
Pedzisa nyaya yako xah,True,unknown,general,[],False,[],False,[],False,news
Pamwe anenge akutungamirira awo watengerwa tent achiwaudza kut makatengerwa tiripo,True,unknown,greeting,"[{'term': 'tiripo', 'meaning': 'We’re good (response)', 'context': 'response', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,greeting
Mari hauna face hauna uda kurora sei,True,unknown,finance,[],False,[],False,['sei'],True,finance
nyaya yacho maQq,True,unknown,general,[],False,[],False,[],False,news
Zvakaoma bro kkkkk,True,unknown,general,[],False,[],False,[],False,complaint
Most of u AMEN,True,positive,religion,[],False,[],False,"['of', 'u']",True,religion
Verse,True,unknown,general,[],False,[],False,[],False,religion
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Iwewe uriko ka une mari nemukana,True,unknown,finance,[],False,[],False,['ka'],True,finance
Zvakaoma okay handina chekutaura newe,True,unknown,general,[],False,[],False,[],False,complaint
Haisi nyaya yokuti andikande bro ummmmmmmm,True,unknown,general,[],False,[],False,[],False,news
Mweya akaramba zvema vedio  munhu  busy kutora mavedio vanhu vari kunamata  ende fti kaa,True,unknown,general,[],False,[],False,['ende'],True,religion
Mweya upiko kufunga kwevanhu panyama uko monyepera mweya,True,unknown,general,[],False,[],False,[],False,religion
Amen pasheedzwa ngoni apa,True,unknown,religion,[],False,[],False,['apa'],True,religion
Masikati around  pm,True,unknown,greeting,"[{'term': 'masikati', 'meaning': 'Good afternoon', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,greeting
Kkk amen,True,unknown,religion,[],False,[],False,[],False,religion
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Koo wadii kukumbirawo wakuisa maa video mahombe awo wadarowo,True,unknown,greeting,"[{'term': 'wadii', 'meaning': 'How are you?', 'context': 'start_conversation', 'tone': 'casual', 'variant_of': 'wakadini'}]",True,[],False,[],False,greeting
MASWERA SEI,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
hello guys,True,unknown,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,greeting
Maswera sei hama  mafamba zvakanaka hr,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Maswera sei vana vashendokumbirawo group link,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,greeting
Hey guys,True,unknown,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,greeting
Mabasa arikunetsa aya tikuda mari dzekuroora isu,True,unknown,finance,[],False,[],False,['aya'],True,finance
Ah imi zvinhu zvacho apa uone hazviite kuti ungonzi watizirwa nemwana hazvina kathat but munhu unofana kumbobuda Mari svinu yeroora then chimoko chozoperekedzwa paden,True,unknown,finance,[],False,[],False,"['ah', 'apa', 'paden']",True,finance
Arimo iwe ndibatei mushe ndiuye ne list racho,True,neutral,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,['ne'],True,greeting
