message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent,contexts
Munhu and ma credentials even aya anowanikwa pa Google Let me check,True,neutral,general,[],False,[],False,"['and', 'ma', 'credentials', 'aya', 'pa', 'me']",True,location,['location']
ese,True,unknown,general,[],False,[],False,[],False,general,['general']
Haaah zveRwanda,True,unknown,general,[],False,[],False,[],False,general,['general']
Haah not zve LinkedIn izvooo,True,unknown,general,[],False,[],False,[],False,general,['general']
Happy Sabbath hamadzangu,True,unknown,general,[],False,[],False,[],False,Family,['family']
Mornings Mornings,True,unknown,general,[],False,[],False,[],False,general,['general']
Maswera  Sei Amai,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,['sei'],True,Greeting,"['family', 'greeting']"
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,general,['general']
Anenge achifurirwa nemukadzi wake Kupfuhwirwa chaiko Or panenge panechikonzero chitsvinu Hameno,True,unknown,religion,[],False,[],False,[],False,Family,"['family', 'religion']"
Mornings family,True,neutral,general,[],False,[],False,[],False,Friendship,['friendship']
Good morning,True,positive,general,[],False,[],False,[],False,general,['general']
Morning,True,neutral,general,[],False,[],False,[],False,general,['general']
Morning Morning family,True,neutral,general,[],False,[],False,[],False,Friendship,['friendship']
Be careful people,True,unknown,general,[],False,[],False,['be'],True,general,['general']
Yaah All these applications and platforms we like are selling us out  even if your phone is on the table Best this GET OUT of these  All your privacy is breached The smart phones silently continue to communicate with eavesdropers Passive stealing,True,positive,greeting,[],False,[],False,"['and', 'us', 'if', 'is', 'on', 'of', 'is', 'to']",True,Friendship,['friendship']
Zvino people are now victims  through psychological manipulationWe give Big Data so others make hundreds of Millions annually Guys when are we going to waken up and take life in our own hands,True,positive,general,[],False,[],False,"['big', 'so', 'of', 'to', 'and', 'in']",True,Friendship,"['friendship', 'romantic']"
We love technology  but love what you fully know  what you overstand,True,positive,general,[],False,[],False,[],False,Love,['romantic']
Great advice,True,positive,general,[],False,[],False,[],False,general,['general']
COPIED,True,neutral,general,[],False,[],False,[],False,general,['general']
Just sit down and take an honest good evaluation of yourself,True,positive,general,[],False,[],False,"['and', 'an', 'of']",True,general,['general']
Toita sei chaizvooo,True,unknown,general,[],False,[],False,['sei'],True,general,['general']
Kana ikoko USA kwacho vana Diddy vanongoitawo zvisina basa,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'work']"
I know one thing for certain though Trump is a remedial who has just the opportunity to say anything without any thought,True,positive,greeting,[],False,[],False,"['i', 'is', 'a', 'to', 'say', 'any']",True,general,['general']
Every human being at some point  in their livelihoods  went through  what  this seemingly  bacterial  lunatic  has said,True,neutral,greeting,[],False,[],False,"['at', 'in']",True,Family,"['family', 'location']"
Good morning family muswere munyasha hama,True,positive,general,[],False,[],False,[],False,Family,"['family', 'friendship']"
Mornings Mornings family,True,neutral,general,[],False,[],False,[],False,Friendship,['friendship']
Morning family mamuka sei,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['sei'],True,Greeting,"['friendship', 'greeting']"
Mangwanani akanakisa hama dzangu munashe,True,unknown,greeting,"[{'term': 'mangwanani', 'meaning': 'Good morning', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,Greeting,"['family', 'religion', 'greeting']"
As I communicate  we are thrilled and overjoyed,True,positive,general,[],False,[],False,"['as', 'i', 'and']",True,general,['general']
Good morning,True,positive,general,[],False,[],False,[],False,general,['general']
Be careful people,True,unknown,general,[],False,[],False,['be'],True,general,['general']
Prayer moves mountains,True,neutral,religion,[],False,[],False,[],False,Religion,['religion']
Kkkkkkk morning Morning family,True,unknown,general,[],False,[],False,[],False,Friendship,"['friendship', 'humor']"
Mornings Mornings,True,unknown,general,[],False,[],False,[],False,general,['general']
Good morning to u my family muswere munyasha,True,positive,general,[],False,[],False,"['to', 'u']",True,Family,"['family', 'friendship']"
Good morning hama vadiwa Be better and be blessed,True,positive,general,[],False,[],False,"['be', 'and', 'be']",True,Family,"['family', 'religion']"
Good morning family,True,positive,general,[],False,[],False,[],False,Friendship,['friendship']
Morning morning hama mose,True,neutral,general,[],False,[],False,[],False,Family,['family']
Morning family mamuka sei mese nemhuri,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,['sei'],True,Greeting,"['friendship', 'greeting']"
Zvakaoma Wena It has to end one day Does not get better with Global Economy issues in the mix,True,positive,general,[],False,[],False,"['it', 'to', 'end', 'in']",True,sympathy,"['family', 'sympathy']"
I am giving  you a task,True,unknown,general,[],False,[],False,"['i', 'am', 'a']",True,general,['general']
Mornings Mornings family,True,neutral,general,[],False,[],False,[],False,Friendship,['friendship']
Morning,True,neutral,general,[],False,[],False,[],False,general,['general']
Law is legal,True,unknown,general,[],False,[],False,['is'],True,general,['general']
Morning family mamuka sei kwese kwamuri Vamwe maswera sei zvenyu ikoko mese,True,unknown,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}, {'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,"['sei', 'sei']",True,Greeting,"['friendship', 'greeting']"
Good morning family have a blessed day to you all,True,positive,general,[],False,[],False,"['a', 'to']",True,Religion,"['religion', 'friendship']"
Morn hama varicy mdara,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'friendship']"
Morning morning Tamuka zvakanaka munyasha dzamwari muswere madziri,True,unknown,religion,[],False,[],False,[],False,Family,"['family', 'religion', 'friendship']"
Mornings family,True,neutral,general,[],False,[],False,[],False,Friendship,['friendship']
MONDAY MOTIVATION,True,unknown,general,[],False,[],False,[],False,general,['general']
Hie family good afternoon,True,positive,greeting,[],False,[],False,[],False,Friendship,['friendship']
You deserve an Oscar award for this Video  sharing and  caring spirit,True,neutral,greeting,[],False,[],False,"['an', 'and']",True,Family,"['family', 'friendship']"
Morning Morning pano Amen iyo,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
A man slaughtered a big cow lit the grill and said to his daughter,True,neutral,greeting,[],False,[],False,"['a', 'man', 'a', 'big', 'and', 'to']",True,general,['general']
ATTENTION,True,unknown,general,[],False,[],False,[],False,general,['general']
Powerful  brother  wangu,True,positive,general,[],False,[],False,[],False,Family,"['family', 'friendship']"
Jesu Mponesi Nditungamire,True,unknown,general,[],False,[],False,[],False,general,['general']
Thank you for the hym,True,neutral,general,[],False,[],False,[],False,general,['appreciation']
Morning family mamuka sei  zvenyu   every part of this world,True,neutral,greeting,"[{'term': 'mamuka', 'meaning': 'Did you wake up well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['sei', 'of']",True,Greeting,"['friendship', 'greeting']"
Ameeeeen Ameeeeen my favorite song,True,unknown,general,[],False,[],False,[],False,general,['general']
Good morning to u my family muswere munyasha hama,True,positive,general,[],False,[],False,"['to', 'u']",True,Family,"['family', 'friendship']"
httpswwwfacebookcomsharerZopqUiE,True,neutral,general,[],False,[],False,[],False,Family,"['family', 'friendship']"
Maswera sei hamadzangu Im thinking of you zvangu,True,unknown,greeting,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,"['sei', 'im', 'of']",True,Greeting,"['family', 'greeting']"
Hello hello Mai Simba I hope you are fine naSimba vangu uko,True,unknown,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}, {'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,['i'],True,Greeting,"['family', 'religion', 'greeting']"
Hie mwanavangu Sekuru,True,unknown,greeting,[],False,[],False,[],False,Family,['family']
Ndipeiwo acre yekurima madorofiya zvinanazi,True,unknown,general,[],False,[],False,[],False,Requests,['requests']
Ndine minda yakawanda huya urine muzukuru,True,unknown,general,[],False,[],False,[],False,Education,['educational']
Good morning family,True,positive,general,[],False,[],False,[],False,Friendship,['friendship']
Good morning  all,True,positive,general,[],False,[],False,[],False,general,['general']
Morning Morning family,True,neutral,general,[],False,[],False,[],False,Friendship,['friendship']
Morning morning hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Good morning family,True,positive,general,[],False,[],False,[],False,Friendship,['friendship']
How are you,True,neutral,general,[],False,[],False,[],False,general,['general']
Makadiiko Uko,True,unknown,general,[],False,[],False,[],False,general,['general']
Hi to all,True,unknown,greeting,"[{'term': 'hi', 'meaning': 'Hi (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': 'hie'}]",True,[],False,"['hi', 'to']",True,Greeting,['greeting']
Asi iwe Isiraeri muranda wangu Jakobho wandakasanangura vana vaAbhurahamu shamwari yangu,True,unknown,religion,[],False,[],False,['jakobho'],True,Family,"['family', 'religion', 'friendship']"
Good morning,True,positive,general,[],False,[],False,[],False,general,['general']
Ameeen morn hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Kufamba NaMwari,True,unknown,religion,[],False,[],False,[],False,Family,"['family', 'religion', 'friendship']"
Good morning family    yes lets walk with God,True,positive,general,[],False,[],False,['yes'],True,Religion,"['religion', 'friendship']"
My favourite Adventist hymn,True,neutral,general,[],False,[],False,[],False,general,['general']
Morning Morning  Amen,True,neutral,religion,[],False,[],False,[],False,Religion,['religion']
Amen,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
Good evening family,True,positive,general,[],False,[],False,[],False,Friendship,['friendship']
Nematambudziko hama yohweeeee,True,unknown,general,[],False,[],False,[],False,sympathy,"['family', 'sympathy']"
My deepest condolences,True,unknown,general,[],False,[],False,[],False,sympathy,['sympathy']
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,sympathy,"['family', 'sympathy']"
Nematambudziko hamawee,True,unknown,general,[],False,[],False,[],False,sympathy,"['family', 'sympathy']"
Nematambuziko vadikani,True,unknown,general,[],False,[],False,[],False,Education,['educational']
ummm   Nematambudziko ana Murehwa woyee,True,unknown,general,[],False,[],False,['ana'],True,sympathy,['sympathy']
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,sympathy,"['family', 'sympathy']"
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,general,['general']
Nematambudziko veduwee,True,unknown,general,[],False,[],False,[],False,sympathy,['sympathy']
Ummmmmm rest in peace Sekuru vangu,True,unknown,general,[],False,[],False,['in'],True,Family,['family']
VanaMurehwa vangu Nematambudziko Mwari akunyaradzii mose zvenyu vemhuri,True,unknown,religion,[],False,[],False,[],False,sympathy,"['religion', 'sympathy']"
Nematambudziko hama uuuuu my sekuru,True,unknown,general,[],False,[],False,[],False,sympathy,"['family', 'sympathy']"
Uuuum nedzinoparadzaka idzi hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Oh hey hama Nematambudziko ndarwadziwa hangu,True,unknown,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,Greeting,"['family', 'sympathy', 'greeting']"
